gene_id,Con1_Liver,Con2_Liver,Con3_Liver,Con4_Liver,Con5_Liver,Con6_Liver,T1_Liver,T2_Liver,T3_Liver,T4_Liver,T5_Liver,T6_Liver
266680,0,0,0,0,0,0,1,0,0,0,0,0
266681,4,16,3,18,3,6,19,16,8,18,15,20
266682,31341.07,19297.52,39261.35,17907.99,40045.41,39490.95,944.08,828.32,1030.44,1494.81,1497.15,851.43
266684,7931.38,8191.8,8648.39,8926.36,6315.78,5882.47,1513.82,1426.31,2857.86,3344.76,2415.52,1408.39
266685,13551.99,15266.56,82248.78,14959.91,16794.97,16265.76,29990.14,31117.74,34385.24,34389.32,4373.02,30895.06
266686,2666.99,1601.93,1830,1617,1622.13,1774.23,1244.99,1277.83,1745.98,1341.62,1299.94,1301.93
266687,27,38,30,36,14,11,15,16,3,40,28,13
266688,54,69,67,70,63,48.98,80,88,80,79.6,89.32,74
266689,1335.31,1362.19,1852,1304.13,1100.99,1159.05,666.61,644.96,679.27,714.96,724.15,657.76
266704,3,0,0,0,6,1.82,0,0,0,2,0,1
266706,30,16,11,9,19,21,26,42.99,10,40,27,22
266707,0,0,0,0,1,0,1,0,0,0,0,0
266708,65,48,29,41.24,23,33,42,39.51,6,137,44,46
266709,360,317,497,324.89,401.1,336.55,201,195,197,355.68,350,226
266711,11,18,11,17,8,14,1,4,1,15,1,2
266712,533.34,621.31,671.72,706.63,645.15,641.27,1058.16,1030.26,763.29,616.33,718.22,1010.07
266713,92,139,151,156.35,187,200,111,116,96,137,119.94,88
266714,61,95,76,72.99,55.93,58.99,27,21,19,114,14,19
266715,4,7,7,2,2,5,11,8,5,6,7,9
266716,152.29,207.05,164.08,206.11,147.15,153,309.05,263.98,213.04,245.96,138.99,293.27
266729,557.21,174.48,309.05,154.13,36,44,137,132.85,207.86,188.99,286.59,139.99
266730,1242,2034,2777.8,2057.92,1936.57,1912.55,675,645,675,1700.99,184,594.86
266732,1358.48,1928.44,2687.93,1855.21,2298.62,2222.46,743.69,743.25,1104.29,1719.9,1208.5,786.93
266733,0,2,0,0,2,5,0,3,0,1,2,1
266734,1,0,1,0,0,0,0,0,0,1,0,0
266735,20,3,45,3,27,22,7,15,6,1,23,16
266758,960.99,715,677,615,932.79,866,2460,2375.55,1083.98,863.88,1297.83,2511.37
266759,1409.8,1421.75,1671.98,1451.95,1447,1446.99,2533.61,2609.49,2716.97,2013.6,1972.98,2528.57
266760,0.88,0,1,2,0,0,2,0,0,0,0,0
266761,5286.54,3190.56,4192.57,3212.88,3072.48,2942.97,1894.93,1821.73,3778.6,2853.39,2644,1765.08
266762,6,8,11,6,14,10,1,1,2,7,0,1
266764,114.02,157.84,184.37,186,260,279.45,85,94,66,95,112.56,96
266766,6705.95,6556.96,8051.55,6220.92,4441.74,4627,2088.96,2069.39,6538.42,3011.71,4121.59,2198
266767,33.68,37.35,24.89,48.81,17.16,19.62,13.23,4.51,4.63,32.1,4.92,1.92
266769,0,0,1,0,0,1,1,1,1,1,0,0
266770,577.81,570.46,1284.85,593.18,1080.32,1018.3,248.4,214.3,402.63,386.72,454.45,213.04
266772,332.03,420.29,513,404,326.91,333,224,242,237,327,176,233
266773,177.69,194.51,169.56,190.84,161.48,138.51,230.71,172.57,157.95,142.52,105.25,208.53
266774,24,38,16,25,26,32,28,34,22,17,11,35
266775,0,1,1,0,0,0,19,17,11,18,26,12
266777,0,0,4,1,3,3,1,7,2,1,3,3
266778,25.79,42.92,22.9,40.74,24,26,47.2,32.94,57,18.06,26.79,36.89
266780,2,1,0,2,1,0,3,0,2,0,1,0
266787,0,1,0,3,0,0,1,0,0,3,0,0
266792,2276.86,1648.19,2503.98,1596.01,1578.71,1497.35,1860.95,1675.93,1417.95,1687.1,1128,1893.35
266802,0,0,0,0,1,0,0,0,0,0,0,0
266805,9,2,7.01,8,6.99,14,9,8,8,6,4,4
266806,562.46,547,515.99,543.99,482.14,576.79,381,360,518.8,425.92,395.99,350.87
266807,115.28,3.91,1,9,62.9,91.85,22.4,26.82,7.14,59.5,4.62,21.67
266808,17,23,15,15,23,17,17,7.01,6,34,12,9
266809,172.77,214,194,164,171,181,120,106,150.42,147,195.79,112
266813,1,2,5,2,1,3,5,6,5,4,6,2
266975,991,978,1158.04,897.97,912.02,943.99,1539,1493.74,1200,1148.01,1230.99,1429.9
266976,0,0,0,0,0,0,1,0,0,0,0,0
266998,153,40,82.09,56,54,51,2434.95,2138,798.94,926.07,1508.56,2342.93
26759,327,308,314,309,324,358,337,357,380,328,342,394.03
26760,440.34,536.41,994.9,531.17,1283.55,1276.62,41.02,55.42,107.47,132.1,46.07,35.01
26954,825.65,866.58,951.15,813.65,875.97,838.38,894.62,775.98,866.99,778.32,871.44,782.01
26955,1031.23,910.76,1338.66,939.08,1180.54,1067.92,981.32,905.94,1171.24,1007.56,893.33,942.08
26956,720.56,638.11,713.62,701.07,851.42,786.12,388.52,393.3,565.82,559.95,338.96,366.99
26962,2869.01,2936.68,3328.97,2862.69,3304.42,3535.39,3424.99,3200.61,3672.23,2607.61,5499.63,3394.08
26989,0,0,2,1,0,0,1,1,0,1,0,0
27064,32,10,26,19,29,37,4,9,25,25,8,6
27080,1575.88,1800.53,2055.02,1774.97,1974.97,1840.99,1938.99,1839,1223.95,2122.88,1334,1731
27100,395.56,506.58,589.25,487.59,297.39,322.99,445.1,456.41,533.89,380.75,625.97,442.22
27137,653.39,844.68,869.35,788.05,856.63,861.25,588.67,584.79,547.83,704.9,503.8,569.04
27139,1054.17,1213.12,1323.03,1179.6,1101.98,1378.54,1406.63,1819.61,1406.07,1185.47,1672.36,1571.46
276720,48.85,104.41,40.59,75.21,64.96,66.06,116.39,124.4,120.81,68.23,131.96,157.81
280670,203,317.98,367,317,320,323.98,100,79,46,108,71,97
280671,383,574.78,480,489,636,647,691,679,499,490.98,495,698
282546,323,237,307,255,342.15,343.99,216,198,320,327.01,258,176
282580,847.11,571.39,469.39,455.08,384,544.89,400.99,375.94,456.98,689.53,516.81,308.79
282581,85.06,79.54,124.04,65.6,96.65,99.32,60.79,64.51,23.35,120.5,131.94,56.05
282582,4,0,3,2,5,1,0,0,0,3,2,0
282583,38,22,13,27,25,33,2,7,7,17,5,2
282584,55,58,72,54,65,55,36,48,41,46,48,47
282585,1933.88,1891.74,1942.34,1760,2223.95,2268.32,1164,1282.85,1188.99,1377.03,2048,1226.98
282586,1,4,2,1,1,0,0,0,0,2,1,2
282587,87,68,69,60.95,47,50,27,28,27,56,30,20.97
282634,1545.19,1903,1177.48,1988.18,1202.74,1304.5,256.2,289.94,229,297.01,366,307.82
282635,112,147.03,135.98,139.5,165.67,158.94,178,186,168.77,195.99,272.12,164.98
282636,165,179,245,189,154,155,46,53,142,142.97,86.13,51
282708,23824.92,25982.95,31931.89,26456.64,17609.94,16759.54,2877.94,2950.99,5728.97,9029.14,4975.52,3180.85
282712,1.07,0,2.63,3.28,2.42,6.55,4.4,3.35,3.62,0.54,0.85,2.17
282817,25,28,29,19,10,19,19,16,20,64,18,8
282819,582.3,852,974.98,837.83,1146.54,1159.65,484.29,456.63,327.42,339.21,582.71,474.98
282821,0,0,55,6,6,3,1,7,13,1,1,2
282822,0,1,3,1,1,1,0,0,0,0,0,0
282824,0,0,1,0,0,0,0,0,0,0,1,0
282825,113.24,152,145,128,110,98,202,168,70,139,54,203
282826,484.24,512.96,581,509.66,648,652,733.02,770.99,546.3,452.36,710.95,764.78
282827,187,225.65,252.62,246.99,256.54,215.41,194.19,217.54,220.15,270.88,187.62,239.17
282829,2,2,1,3,1,0,0,1,1,5,0,0
282832,9.46,3,5.9,6.95,2.05,2.79,5.19,5.11,9.47,12.05,6.02,2.83
282834,920,805,960.97,780.97,695,760.98,668.99,594.96,704,697,895,677
282835,207,202,225,210,238,229.29,268,210.87,200.99,246,186,240
282836,2,0,1,0,0,0,3,3,3,6,1,2
282837,246.99,262,311.99,229,269,267.9,170,167.95,100,242,275,168
282838,8427.98,5808.87,8147.54,6100.9,5022.41,4907.44,6545.99,6639.94,4403.78,7009.94,10981.13,6463.02
282840,7630.1,7127.13,9752.77,7339.18,4897.95,4982.63,8019.09,7491.74,9556.32,6436.87,8535.72,7982.62
282843,407.94,560.64,480.43,568.04,1145.6,1215.69,940.78,695.68,1049.05,760.84,412.26,644.01
282844,461.8,383.31,640.06,398.84,467.86,456.1,408.01,461.07,267.19,395.56,613.66,428.37
282845,62.81,90,81.93,101,76,82.95,81.99,79,33.99,90,35,60.36
28298,2270.72,2244.99,2850.96,2320,2666,2842,2795.99,2520.99,2583.99,2156.33,4108.86,2694.04
286758,78,86,143,107,167,169,20,35,50,52,35,34
286761,185,267,204,229,190,203,425,429,242,274.99,318,448.59
286888,530.61,292.95,788.79,318,518,583.77,232,212,197.99,318.93,261,214.01
286889,6.67,9.42,4.13,1.9,3.51,6.78,3.59,6.2,3.24,3.04,4.9,7.51
286894,4,4.99,9,5,4,6,31,28,22,31.47,39,29
286895,3,0,1,0,0,0,0,0,1,1,0,0
286896,1475,1506.98,2181,1527,986,1052,1212,1025,826.99,1750.81,733,1151.84
286897,166,190,231.94,203,212,205.93,122,109,119,148.13,101,135
286898,1675,1623.91,1902.95,1540.99,1358,1429.85,1227.87,1185.94,1625.27,2454.95,1539.11,1142.76
286899,1443,1324,1511.99,1279,1312,1288,1009,979,1119,1309.99,1336.98,946.99
286900,702.6,754,534,778,694,690,1078,1060,676.17,630.09,1545.19,1015.99
286901,0,0,1,0,0,0,0,0,0,0,0,0
286904,2453.55,3497.39,2785.74,3578.43,2359.22,2447.2,765.78,713.99,998.69,1466.78,656.64,732.15
286905,6.5,55.89,0,4.08,0,16.22,71.36,71.76,61.42,8.25,54.42,77.88
286906,8532.13,6592.73,6214.28,6679.97,7963.65,7880.81,13900.64,14015.51,9289.15,6983.35,9358.12,14106.74
286908,79,73.93,81,65.21,57,60,69,80,71,108,93,53
286910,20,21,31,15.46,18,13.97,58,57,51,61,70,53
286912,16,10,16,12,3,22,11.94,11,9,12,27.98,7
286916,1,5,0,1,0,3,1,0,0,2,0,0
286917,189,260,240,278,218,186,301,314,196,285,204,306
286918,624.58,360.11,766.67,268.72,542.79,557.55,610.7,527.91,300.91,638.59,167.25,493.39
286919,85.2,105,91,92,81.99,92,32,31,55,60.99,57,27
286920,10,11,14,13,4.46,6,15,11,12,8,7,11
286921,30.86,23.93,42.5,23.29,18.3,14.95,130.22,125.88,167.95,99.26,104.44,95.4
286922,44,37,27,28,15.99,21,22,34,25.97,31,19,24
286923,1,0,0,0,0,0,2,2,0,0,0,0
286924,9,9,6,6,15,5,4,2,2,7,2,1
286925,0,0,0,0,0,0,1,0,0,0,0,0
286926,21,14,24,18,11,12,321,343,1599.88,55,572,313
286927,978,932,1067.93,959.84,804.99,788.97,730.01,716,793.96,629.02,835.99,760.98
286928,71,87.91,57.45,80.98,51.01,44,94.99,97.88,67,103,106.98,85
286930,154.11,136,171,124,140.99,148.85,142,125,125.03,185.6,158.97,159
286931,1,1,0,0,0,0,1,0,0,0,0,0
286932,810.92,827.99,673.98,723.01,666.24,604,1021.98,1045.51,583.42,808.95,1614.53,1112
286934,15.89,18.5,15.84,27.72,12.26,12.15,128.53,121.83,109.39,18.93,818.34,84.45
286936,50.07,19.22,37.57,14.39,14.62,10.01,13.26,5.41,1.48,27.36,5.51,3.34
286937,0,0,1,0,0,0.2,3,1,0,0,0,0
286938,84,47,27,37.44,31,46.98,28,32,21,135,49,37
286939,28,19,23,20,16,27,42.99,44,28,49,60,40
286953,16619.2,12267.86,14405.55,12266.61,14032,13961.52,7681.78,8549.74,10399.05,11972.99,7462.57,9077
286954,963.46,4207.86,1494.55,4049.19,4544.88,4226.01,282.91,269.77,612.61,1668.9,104.99,290.75
286958,0,0,0,0,0,2,2,0,0,1.99,1,2
286961,6,2,5,0,4.82,2.02,0,0,0,8,0,0
286963,8577.94,8961.29,7094.06,9271.89,3556.76,3469.34,988.5,871.29,1624.13,3789.72,2111.75,1007.85
286964,7602.08,5202.11,8995.59,4628.55,3484.24,3886.12,8302.54,7335.42,7779.69,8775.93,7138.17,7245.49
286965,12,4,5,12,11,9,0,0,6,12,10,9
286970,71,92,79,110.96,93,67,111,114,79,69,129,116
286971,49,63,44,51,38,31,66.89,62,28,43,32,61
286972,12,27,15,16,20,16,42.99,34,59,18,19,50
286973,0,1,0,0,1,1,4,3,1,1,0,1
286974,142.81,135.6,94.54,132.7,110.51,90,112.84,109.4,102.29,94.67,105.7,141.33
286975,14,9,5,12,8,10,4,5,2,24,4,5
286976,26,9,11,11,3,8,3,4,4,7,14,0
286978,2,1,2,1,1,1,0,1,1,2,0,0
286979,61.87,92.95,67.62,91.78,71.36,61.07,94.98,99.68,78.53,71.6,68.15,104.03
286985,9.12,10.81,11.28,9.69,13.1,5.28,1.11,5.75,3.89,4.02,1.44,5.06
286988,1773.52,1412.94,2270.33,1424.47,898.97,838.01,1658.7,1703.19,1807,1779.77,2266.64,1730.51
286989,0,0,31.01,2,3,0,2,0,0,1,1,2
286990,662,628,686.86,595,674.99,699,1141.37,979,718.95,833.99,833.83,1148.98
286993,188,162,190,148,150,209,401.94,394,335.93,235,194,377
286994,1004.89,1181.98,940,1177,884.91,829,197.9,195.99,344.97,550,311.98,198
286995,0,0,0,0,0,0,0,0,0,3,0,1
286996,41,53,48.95,34,46.02,38,39,40,13.8,34,25,39
286997,2,2,2,2,4.39,3,2,2,1,2,1,0
286998,104,76,97.99,71,65,48,70,62,60,115,164,80
287005,35,25,35,33,15,26.06,3,3,12,12,6,10
287009,0,0,0,0,0,0,60.69,38.82,0,59.28,23.68,55.52
287034,0,3,1,1,2,0,2,1,1,1,2,0
287042,563.83,477.91,662.69,481.93,537.78,535.94,566.55,587.77,525.74,545.94,725.23,582.27
287044,282,259.61,345.91,263,273,294,234.03,240.99,240,264,271.03,233.99
287054,147,144,137,130,130,113,103.99,99.99,133.97,122.57,87,110
287060,1,0,2,0,1,1,0,0,0,2,1,0
287061,533,514,451,538,449.99,444.94,223.77,227.99,321,460.64,330.96,247
287063,81.61,92.44,123.8,101.48,113.3,158.4,14.74,23.07,40.11,58.06,49.52,17.34
287069,1397.01,1759,1579.99,1801.13,2328.98,2565.92,764.79,750.98,968.99,956.14,738,720
287070,12,7,7,12,4,11,3,4,3,19.98,7,5
287076,170.29,146,189.87,146,142,122.77,358.32,322,202,171.86,250,343.59
287094,121.03,131,120,113.99,70,86,85.89,79,77,119.11,91,99
287095,3,2,1,3,4,1,0,0,0,1,0,0
287097,297.03,246.32,327.1,254.66,283.93,293.18,128.58,157.73,175.31,213.76,165.84,167.25
287098,5,9,10,4,2,10,0,2.98,3,0,2,1
287099,2,1,4,0,0,1,0,2,0,0,0,0
287101,30,24,25,30,42.55,36,67,51,29,56,42,53
287102,0,0,0,0,0,0,0,0,1,0,0,0
287109,386.98,506.83,461.85,486.47,452,517.55,323.67,287,279,302,286,332.83
287110,960.99,1121.17,1197,1082,965.02,1014.99,450.43,472,337,779.99,517.99,480.03
287112,11.06,5.2,9.89,7.12,4.08,5.02,7.1,11.2,5.08,2.04,12.1,10.16
287113,619,714,804.99,661.01,712,677.03,924.31,956,832,799.64,1099.72,1009
287115,208,195.61,226.68,197,202.99,214,159.98,159.09,157,213.99,112,151
287119,1405.96,1152,1395.01,1157.9,837,955,1376.97,1340,1489.99,1036.91,1868.91,1391
287120,147,216.48,275.98,241,219,226,366.86,374,243,253,415,437
287122,5,4,4,5,5,2,0,0,7,6,4,5.97
287125,263.94,366,321.84,381,351.99,361.39,400,352,366,343,570.86,379.99
287126,549.65,497.84,699,535,613,599,621.49,558,542,594,728,591.84
287127,247.32,305.69,225.89,329.37,247.7,250.58,387.78,375.71,304.94,222.14,368.31,396.98
287129,233,248,177,214,267.99,243,7,16,10,172,10,7
287130,0,0,0,0,0,1,0,0,0,0,0,0
287131,2.01,1.42,0,1,0,0,6.27,4,6,1,2,5
287134,180,217,239,225,223,252,180.74,179.29,176.02,150,182,181.99
287136,0,0,0,0,0,0,0,0,0,1,0,0
287146,9,11,9,17,24,24,0,3,7.77,13.68,1,7
287148,41,43,50,70,69,49,41,52.81,27,50,14,48
287150,120,166.99,189,162,146,187.97,53,47,70,102,45,41
287151,6,13,7,5,11,9,0,3,1,4,0,0
287155,610.91,493.79,616.11,529.15,593.1,624.21,558.29,530.07,360.93,593.38,736.09,534.48
287156,267,367.63,285,347.05,286,303,315.11,285.99,303.97,278,295.27,352
287159,150.62,131.81,112.84,145.79,102,117.22,164,168.81,66.99,176.42,148.13,161.22
287167,0,19.87,28.71,23.16,7.92,6.67,1.28,2.49,103.15,19.96,1.1,0
287170,797.99,495.99,515.68,458,553,474,243,192.77,197,397.99,316,253
287173,89,131,130,151,98.98,127,143,127.86,114,106.99,108,122
287177,946.04,955.93,1633.91,1088.55,1129.99,1089.44,464.09,466.11,648.99,563,801,526.92
287178,99.97,111,146,98,122,107,129.25,129.99,84,150.89,171.65,156
287191,398,549,518,559,461,508,1062,1025,905.61,629,1029.99,1074.69
287199,265,277,330,330.31,336,287,289,288,255,239.99,460,321.99
287208,288,453,428,412,455,421,371.99,340,266.99,319,438,342
287212,108,91,98,76,55.03,81.94,185,183,115,183,158.98,180
287222,4240.44,4292.41,4363.38,3745.64,3748.34,3951.08,7327.01,7851.95,8117.8,6795.58,8991.9,8432.65
287231,70,102.99,32,83,69,81,43,24,31,195,39.55,32
287232,0,0,0,0,0,0,0,0,0,0,1,0
287241,4,0.5,0,0,1,0,0,0,0.5,0,0,0
287249,1020,808,1039,847,741,772,1077.34,1044,716,1105,1090.99,1093.42
287259,0,1,0,0,0,0,0,0,0,0,0,0
287269,1691.67,1398,1568.09,1377.88,1499.06,1428.29,997.08,890.02,832.01,868.88,631.77,935.78
287273,104.25,110,117,106,130,128.77,254.91,210.46,141,159.5,270.78,244.5
287275,2432.43,2233.6,2531.87,2204.77,2415.42,2307.01,1993.47,1922.02,2264.35,2239.92,3199.9,2066.1
287276,3243.93,3045.03,3246.99,2942.97,3474.95,3389.99,2006,1948,2635,2732.91,2413.85,1925
287278,184.99,215,204,225,205,178,175,161,168.69,239,263.64,146
287280,3984.97,4142.95,4691.27,3886.02,4436.98,4188.69,3487.94,3410.15,3954,3294.16,3949.15,3707.94
287285,397,932.12,803.71,866,523.99,483,1079.98,954.96,911.21,597.37,771.77,1087.33
287287,0,0,0,0,0,0,0,0,0,1,0,0
287299,73,96,85,94,79,80,143,154,90,83.99,116,148
287302,242,298.99,317.9,274.15,349,341,223,213.99,239,226,289,200
287305,0,0,1,0,0,0,0,0,0,1,1,0
287346,0,0,0,0,0,0,0,0,0,0,0,1
287356,223,195,227,206,272,232,266.33,248,215,244,226,285
287357,6,5,3,10,5,3,30,32,15,10,24,15
287358,1,0,0,1,0,1,0,2,1,2,0,1
287359,7,15,11,14,9,10,43,50,61,24,34,57
287361,266.05,277,291.98,251,256,277,232,232.99,227.99,307,232,268
287362,96.13,97.76,143.23,87.43,74.17,55.5,78.31,82.55,117.07,244.42,168.84,81.48
287366,13,18,24,19,29,28,4,1,2,11,4,2
287367,399.17,513,498,470.34,587,558,505.97,486.76,463,476.38,534,539
287368,30,46,31,50,51.98,47,29,29,18,25.82,18,23
287371,4,5,11,9,9,2,9,13,6,14,13,7
287375,585,577.58,674,642.41,693.31,769.38,792.92,822,536,770.98,806.99,801.91
287379,1576.66,2140.62,2461.9,2175.1,2759.9,2811.08,1186.9,1229.99,2035.98,2149.98,1903.89,1352.22
287380,211.52,197.97,240,200,231.69,240.69,282.11,281,212.61,201,248.88,268.95
287382,74.5,29,165.74,53.5,57.5,87,0,23,13,117.99,44,4.5
287383,44.53,82.47,58.84,56.09,48.01,54.59,38.96,46.37,46.23,61.89,59.98,63.69
287388,13,18,12,12,16,13,6.01,10,11,14,15,8
287398,202,295,288,259,262.83,254.99,213.73,203,235,205,233,222
287405,168,164,176,192,196,190,57,43,94,124,62.99,46
287406,190.98,231,317,220,220,238.82,464,392,384,272,598.93,438.7
287408,131.92,70.66,128.31,149.59,148.56,103.09,0,0,160.35,166.07,75.81,125.41
287411,2,1,0,2,2,1,0,0,2,4,3,1
287414,0,1,0,0.99,0,0,0,1,0,0,0,0
287417,3246.99,2964.55,3783.99,3267,3548.54,4036.96,3991.77,3915.43,4062.99,3278.01,5756,3670.21
287418,157.99,158,97,166.98,82,96,32,26,23,105.82,39,27
287419,52,49,49,51,54,42,55.97,48,52,50.88,96,60
287420,433.3,487.02,450.79,555.3,424.57,467.03,275.93,306.31,319.02,384.38,311.85,312.24
287422,1946.42,891.06,1307.41,957.99,1438.98,1395.1,923.93,821.93,173,1045.69,297.91,754.75
287423,6.51,4.62,0,3,2,0,1,1.48,0,3.23,0,1
287424,2027.34,1343.29,1580.33,1267.29,874.38,830.84,2190.06,2146.94,2293.33,2439.79,1233.9,2055.7
287427,240.99,240,245,248,299.38,306,186,171,139,186,176,160
287429,296.51,279.67,315.37,282.1,325.57,278.98,312.27,313.91,263.75,244.05,276.09,297.48
287432,122,143.66,140.1,135,151,127,80.69,78,97,77,82,81
287433,730,708,673.09,713.01,601,666,884,807.04,703.31,681.52,847,950
287435,627.93,486.48,554.79,474.99,398.66,417.92,433.02,398.08,452.07,1156.77,643.06,436.95
287436,3049.62,3883.53,4170.68,3699,4050.92,4113.22,8303.12,8314.52,5574.71,5123.41,8734.31,8234.97
287437,98,104,131.99,94,129,122,99,90,95,200,83,108.98
287441,392.93,379.02,373,357.96,241,314,302,274.98,231.99,369.94,160,294
287442,329.96,295,365,300.77,334,291,302,308,280,289,306.93,263.92
287443,76,28,50,52,22,31,49,40,43,160.44,50,48
287444,3962.87,3970.22,4757.24,3891.56,4578.53,4547.01,5242.03,5589.09,4131.43,4450.4,7764.37,5626.87
287446,223,234,220,223,268.82,234,232,233,192,230,208,255.06
287447,577.02,508.79,636.99,535.89,511.34,521.06,742.9,694.48,586.99,754.91,621.43,736.85
287450,79,270.99,181.97,307.95,172,176,32.85,36,67,74,92,32
287451,105,135,149,130,138,103,87,98,61.55,81.99,76,63
287452,128,150,214.92,137,207,205,160.42,121,103.03,180.91,148,133.91
287453,619.17,605.11,636.99,563,536,635.99,480,489,520,529,568.99,504
287454,5,10,5,6,1,0,11,12,7,7,14,20
287456,96.01,119.26,142.41,104.41,111.61,114.12,77.34,59.93,75.77,92.43,100.64,58.21
287457,15.02,1,9.1,4.06,8.02,11.06,13.09,17.04,36.09,39.05,29.33,17.09
287462,683.38,619.3,774.99,598.53,501.81,513.97,402.05,357.84,509.06,629.02,413,439
287463,73,63,70,60,64,57,42.1,46,32,65,49,59
287464,122,168,165,168,170.94,163.99,138,153.96,113,133,177,170
287466,16,6,7,7,17,21.37,0,1,1,17,0,0
287467,24,25.96,25.99,22,7,14.03,12,3,5.01,16.04,15.9,3
287469,0,0,0,0,0,1,0,0,0,0,0,0
287470,708,905.91,924,856,833,795,886,797.92,762.9,742.9,732.99,842.96
287472,31,43,37,43,88,93.99,60,49,31,50.99,14,52.83
287473,57.35,43.67,81.57,60.9,84.34,70.41,52.57,45.81,39.3,97.09,71.01,49.41
287474,897.61,1107.96,972.78,1211.97,947.49,865.55,930.17,904.21,854.65,672.56,1393.33,927.52
287475,89.96,92,130,126,175,100,117,81,87.97,105,56,103
287476,732.93,752.96,813,766.99,726,726.77,774,738,700.94,766.64,917.95,764.01
287477,295.04,323.57,409.9,336.69,377.26,341.79,462.55,420.17,372.99,302.79,490.2,495.04
287478,156.28,203,286.95,236.98,183.99,157.94,207.98,184.93,121.98,171.94,112,223.55
287479,738,963,1052.98,919.99,1144.99,1180.99,213,175.99,201,413.95,156,191
287521,343.58,168.98,300.46,171,312,291,296,285.48,125,424,330.93,286
287522,189.73,183.53,222.42,175.87,201.94,218.62,166.01,172.75,126.08,258.11,170.08,161.65
287523,118.91,145.02,235.61,171.46,224.71,230.97,270.8,249.66,166.82,174.03,381.01,290.65
287524,344.98,627.98,667,710.91,950.99,958.94,53,62,133,239,87,80.82
287525,22,33,39,33,56.11,49,4,3,6.86,33,6.68,4.55
287526,15200.93,14765.95,18236.64,15033.54,13812.97,14538.97,5036.81,5304.01,7460,9896.16,5151.33,5647.99
287527,17190.51,15873.91,19802.68,16304.76,16618.02,16519.7,18650.71,17737.76,18281.42,20513.84,21238.33,18776.91
287530,1935.46,2263.99,2284.13,2289.96,2042.49,2080.99,2115.98,2205,2165.98,1854.22,2024,2074.18
287531,138.68,190.85,236.53,226.82,120.44,132.03,26.68,19.36,61.62,84.53,24.17,25.42
287532,217,169,240,153,101.34,95.99,140.98,138.73,71,346.99,119.18,128
287533,224,231,269.09,234,223.98,265.99,236,224,152.77,247.9,180.26,201.39
287534,10,10.96,1,7,1,6,3,5,0,12,2,4
287535,262,312.9,412,304.91,378.99,431.93,224,228,187.98,297,186,218.95
287537,109,103,119,103,79,90.99,147,141,101,376.99,91,118.98
287541,396,434.31,466,428.08,447,457,871.96,812.8,563,509.66,708,796.65
287543,1195.81,894.16,1341.26,865.77,985.32,1026.62,1716.27,1736.87,1439.08,1273.74,1997.11,1680.3
287544,1860.09,2072.59,2248.57,2006.48,2297.68,2385.34,1370.72,1345.09,1323.34,1416.25,1600.12,1483.28
287545,106,25,41,25,32,41,206,181,468.99,649.94,672.1,207
287550,238.64,238.27,156.95,244,284.92,268.97,125.01,104,155.9,171,119,130.64
287552,448,419,593,396,609,594,290,286,282.97,423,379,288.93
287554,79,95,120,118,127,149,138,161,109.99,98,116,148.99
287556,11,138.99,13,124,28,31,46,27,16,11,37,36
287561,1,0,16,2,3,2,247.9,244,92,53,59,232
287562,0,0,2,0,0,0,8,10,6,14,1,7
287564,61,68,69.86,40,38,81,14,21,20,57,7,14
287569,2,0,0.5,0.5,0,0,0.99,0,0,0,1,0.5
287571,257.87,227.04,329.77,338.55,396.29,365.74,493.05,506.84,511.08,385.46,527.36,596.68
287585,93,77,82.96,83,105.96,94,87,69,48,116,74,69
287592,66.71,80.93,36.76,63.48,66.09,62.23,90.5,70.4,60.45,68.52,42.78,64.68
287593,122.98,138.59,165.51,155.51,166.83,176.09,235.28,257.04,142.31,159.02,263.25,252.16
287595,266,348.97,384,366,389,378,331,329,202,298,255,337
287596,124,197,147,200,130,136,260,225.02,234,144,213,250
287598,60.81,52,32,55,52,52,31,29,26,51,29,42
287603,6,4,3,4,3,1,3,7,1,3,4,3
287606,145.9,226,242.88,207,192,186.01,9,9,27,98,27,6
287607,1537,1254,1227.99,1242.99,983.01,1005,1474,1335,1091.86,940.98,752.46,1411
287608,330.65,344,423,329,331,302,396,410,346,379,359.36,363.07
287609,7,9,4,14,11,13,1,1,1,5,5,0
287610,13,4,4,5,2,6,10,12,7,29,15,13
287612,42,45,30.69,39,41,57.99,17.03,25.72,17,48.05,26,18.99
287615,303.19,303.3,355.98,287.31,244.99,247.09,420.03,402,610,321.18,631.99,435.03
287622,414.43,676.93,540.87,557.97,783.63,713.48,233.1,228.83,214.74,348.7,272.9,243.5
287631,1,1,1.01,0,1.01,1,0,0,0,0,2,0
287633,1696.84,2078.37,2061.42,2085.55,2672.28,2672.62,3826.42,4000.29,2028.13,2495.03,4520.4,3974.3
287634,13.99,16.05,11.74,10.6,13.71,8.38,13.63,20.99,5.24,15.88,12.66,13.77
287635,466,458,570,452,620,599,333.01,361,331,391,429,329
287637,9.99,24,9,22,9,14,1,4,0,10,0,0
287638,0,0,1,0,0,0,0,0,0,0,0,0
287642,825.26,596,630.95,639.96,726.94,731.05,1459.96,1424.38,1121.52,913.97,1468.3,1457.59
